Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014",GDP (constant 2010 US$),GINI index (World Bank estimate),"Literacy rate, adult total (% of people ages 15 and above)",Population density (people per sq. km of land area),"Probability of dying at age 5-14 years (per 1,000 children age 5)"
Avg. Work Hours (Annual),ESP,Spain,2011,Total employment,1715.5,Hours,6.518249035,10.37562275,0.944443703,73.01999664,0.8186509009999999,-0.12566027,0.845543444,0.737269402,0.35610154299999996,0.30866271300000003,0.553485274,1.098813653,1.9559907909999998,0.300079167,0.345384615,0.414737731,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1417320000000.0,35.7,97.78375244,93.50783588,0.0
Avg. Wages (Annual),ESP,Spain,2011,In 2018 constant prices at 2018 USD PPPs,40452.8193,USD,6.518249035,10.37562275,0.944443703,73.01999664,0.8186509009999999,-0.12566027,0.845543444,0.737269402,0.35610154299999996,0.30866271300000003,0.553485274,1.098813653,1.9559907909999998,0.300079167,0.345384615,0.414737731,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1417320000000.0,35.7,97.78375244,93.50783588,0.0
Mortality Causes,ESP,Spain,2011,All causes of death,387911.0,NBPOPUPC,6.518249035,10.37562275,0.944443703,73.01999664,0.8186509009999999,-0.12566027,0.845543444,0.737269402,0.35610154299999996,0.30866271300000003,0.553485274,1.098813653,1.9559907909999998,0.300079167,0.345384615,0.414737731,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1417320000000.0,35.7,97.78375244,93.50783588,0.0
Avg. Work Hours (Annual),ESP,Spain,2012,Total employment,1701.2,Hours,6.290690422000001,10.34525871,0.937023342,73.13999939,0.7545861009999999,-0.06326709700000001,0.8435930009999999,0.749276638,0.36647447899999996,0.339146554,0.5173311829999999,1.0666815040000002,2.038798571,0.324097753,0.345384615,0.359645665,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1375820000000.0,35.4,97.89453888,93.50683713,0.0
Avg. Wages (Annual),ESP,Spain,2012,In 2018 constant prices at 2018 USD PPPs,39301.60485,USD,6.290690422000001,10.34525871,0.937023342,73.13999939,0.7545861009999999,-0.06326709700000001,0.8435930009999999,0.749276638,0.36647447899999996,0.339146554,0.5173311829999999,1.0666815040000002,2.038798571,0.324097753,0.345384615,0.359645665,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1375820000000.0,35.4,97.89453888,93.50683713,0.0
Mortality Causes,ESP,Spain,2012,All causes of death,402950.0,NBPOPUPC,6.290690422000001,10.34525871,0.937023342,73.13999939,0.7545861009999999,-0.06326709700000001,0.8435930009999999,0.749276638,0.36647447899999996,0.339146554,0.5173311829999999,1.0666815040000002,2.038798571,0.324097753,0.345384615,0.359645665,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1375820000000.0,35.4,97.89453888,93.50683713,0.0
Avg. Work Hours (Annual),ESP,Spain,2013,Total employment,1693.5,Hours,6.150027275,10.33133125,0.928640485,73.26000214,0.759356439,-0.105050765,0.9158225659999999,0.6962958570000001,0.371839374,0.18454965899999998,0.500444174,1.004293799,2.076715708,0.33767584,0.345384615,0.361005485,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1352360000000.0,36.2,98.07913208,93.20094559999998,0.0
Avg. Wages (Annual),ESP,Spain,2013,In 2018 constant prices at 2018 USD PPPs,39391.29533,USD,6.150027275,10.33133125,0.928640485,73.26000214,0.759356439,-0.105050765,0.9158225659999999,0.6962958570000001,0.371839374,0.18454965899999998,0.500444174,1.004293799,2.076715708,0.33767584,0.345384615,0.361005485,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1352360000000.0,36.2,98.07913208,93.20094559999998,0.0
Mortality Causes,ESP,Spain,2013,All causes of death,390419.0,NBPOPUPC,6.150027275,10.33133125,0.928640485,73.26000214,0.759356439,-0.105050765,0.9158225659999999,0.6962958570000001,0.371839374,0.18454965899999998,0.500444174,1.004293799,2.076715708,0.33767584,0.345384615,0.361005485,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1352360000000.0,36.2,98.07913208,93.20094559999998,0.0
Avg. Work Hours (Annual),ESP,Spain,2014,Total employment,1694.6,Hours,6.456477642,10.34802628,0.947864413,73.37999725,0.738472342,-0.031811371,0.8538879159999999,0.7162659170000001,0.335460007,0.210619807,0.6184236999999999,0.873171568,1.761917591,0.272891462,0.345384615,0.423291177,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1371020000000.0,36.1,98.09371948,92.92273645,0.0
Avg. Wages (Annual),ESP,Spain,2014,In 2018 constant prices at 2018 USD PPPs,39397.76735,USD,6.456477642,10.34802628,0.947864413,73.37999725,0.738472342,-0.031811371,0.8538879159999999,0.7162659170000001,0.335460007,0.210619807,0.6184236999999999,0.873171568,1.761917591,0.272891462,0.345384615,0.423291177,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1371020000000.0,36.1,98.09371948,92.92273645,0.0
Mortality Causes,ESP,Spain,2014,All causes of death,395830.0,NBPOPUPC,6.456477642,10.34802628,0.947864413,73.37999725,0.738472342,-0.031811371,0.8538879159999999,0.7162659170000001,0.335460007,0.210619807,0.6184236999999999,0.873171568,1.761917591,0.272891462,0.345384615,0.423291177,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1371020000000.0,36.1,98.09371948,92.92273645,0.0
Avg. Work Hours (Annual),ESP,Spain,2016,Total employment,1701.5,Hours,6.318612099,10.41392422,0.941736817,73.80000305,0.7681737540000001,-0.051830858,0.8185585740000001,0.6528161170000001,0.300829351,0.30251666899999996,0.727092505,0.9048023820000001,1.6061495540000001,0.254193395,0.345384615,0.384632498,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1466070000000.0,0.0,98.25051117,93.04827901,0.0
Avg. Wages (Annual),ESP,Spain,2016,In 2018 constant prices at 2018 USD PPPs,39860.34697,USD,6.318612099,10.41392422,0.941736817,73.80000305,0.7681737540000001,-0.051830858,0.8185585740000001,0.6528161170000001,0.300829351,0.30251666899999996,0.727092505,0.9048023820000001,1.6061495540000001,0.254193395,0.345384615,0.384632498,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1466070000000.0,0.0,98.25051117,93.04827901,0.0
Mortality Causes,ESP,Spain,2016,All causes of death,410611.0,NBPOPUPC,6.318612099,10.41392422,0.941736817,73.80000305,0.7681737540000001,-0.051830858,0.8185585740000001,0.6528161170000001,0.300829351,0.30251666899999996,0.727092505,0.9048023820000001,1.6061495540000001,0.254193395,0.345384615,0.384632498,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1466070000000.0,0.0,98.25051117,93.04827901,0.0
Avg. Work Hours (Annual),ESP,Spain,2017,Total employment,1690.2,Hours,6.230173111,10.4420948,0.9031581879999999,74.09999847,0.755560756,-0.036033396,0.791268766,0.6250556110000001,0.302387655,0.269585967,0.648078322,0.869333565,1.80572176,0.28983491699999997,0.345384615,0.378949553,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1509750000000.0,0.0,0.0,93.26767433,0.8
Avg. Wages (Annual),ESP,Spain,2017,In 2018 constant prices at 2018 USD PPPs,39073.25047,USD,6.230173111,10.4420948,0.9031581879999999,74.09999847,0.755560756,-0.036033396,0.791268766,0.6250556110000001,0.302387655,0.269585967,0.648078322,0.869333565,1.80572176,0.28983491699999997,0.345384615,0.378949553,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003,1509750000000.0,0.0,0.0,93.26767433,0.8
Avg. Work Hours (Annual),SWE,Sweden,2010,Total employment,1494.0,Hours,7.496018887000001,10.66761875,0.97024262,71.90000153,0.9046999809999999,0.13516292,0.253086656,0.8330332640000001,0.20011203,0.602851212,1.318448305,1.9731383319999998,1.593267798,0.212548524,0.27415384600000003,0.309502602,0.561385512,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,488909000000.0,27.7,0.0,22.85452552,0.9
Avg. Wages (Annual),SWE,Sweden,2010,In 2018 constant prices at 2018 USD PPPs,40175.42479,USD,7.496018887000001,10.66761875,0.97024262,71.90000153,0.9046999809999999,0.13516292,0.253086656,0.8330332640000001,0.20011203,0.602851212,1.318448305,1.9731383319999998,1.593267798,0.212548524,0.27415384600000003,0.309502602,0.561385512,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,488909000000.0,27.7,0.0,22.85452552,0.9
Mortality Causes,SWE,Sweden,2010,All causes of death,90519.0,NBPOPUPC,7.496018887000001,10.66761875,0.97024262,71.90000153,0.9046999809999999,0.13516292,0.253086656,0.8330332640000001,0.20011203,0.602851212,1.318448305,1.9731383319999998,1.593267798,0.212548524,0.27415384600000003,0.309502602,0.561385512,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,488909000000.0,27.7,0.0,22.85452552,0.9
Avg. Work Hours (Annual),SWE,Sweden,2011,Total employment,1491.0,Hours,7.382232189,10.68636227,0.920521259,71.98000336,0.941115439,0.15554896,0.268513024,0.8145614859999999,0.179151982,0.638707519,1.421821833,2.000473976,1.580353856,0.214075342,0.27415384600000003,0.420406282,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,502008000000.0,27.6,0.0,23.02776478,0.0
Avg. Wages (Annual),SWE,Sweden,2011,In 2018 constant prices at 2018 USD PPPs,40680.56341,USD,7.382232189,10.68636227,0.920521259,71.98000336,0.941115439,0.15554896,0.268513024,0.8145614859999999,0.179151982,0.638707519,1.421821833,2.000473976,1.580353856,0.214075342,0.27415384600000003,0.420406282,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,502008000000.0,27.6,0.0,23.02776478,0.0
Mortality Causes,SWE,Sweden,2011,All causes of death,89941.0,NBPOPUPC,7.382232189,10.68636227,0.920521259,71.98000336,0.941115439,0.15554896,0.268513024,0.8145614859999999,0.179151982,0.638707519,1.421821833,2.000473976,1.580353856,0.214075342,0.27415384600000003,0.420406282,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,502008000000.0,27.6,0.0,23.02776478,0.0
Avg. Work Hours (Annual),SWE,Sweden,2012,Total employment,1478.0,Hours,7.560147762000001,10.67609787,0.929397464,72.05999756,0.944382191,0.125826225,0.253543109,0.855099976,0.170226127,0.6264972089999999,1.4304776190000001,2.032324076,1.587887406,0.21003390800000002,0.27415384600000003,0.319790423,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,500510000000.0,27.6,0.0,23.36960279,0.0
Avg. Wages (Annual),SWE,Sweden,2012,In 2018 constant prices at 2018 USD PPPs,41581.03568,USD,7.560147762000001,10.67609787,0.929397464,72.05999756,0.944382191,0.125826225,0.253543109,0.855099976,0.170226127,0.6264972089999999,1.4304776190000001,2.032324076,1.587887406,0.21003390800000002,0.27415384600000003,0.319790423,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,500510000000.0,27.6,0.0,23.36960279,0.0
Mortality Causes,SWE,Sweden,2012,All causes of death,91990.0,NBPOPUPC,7.560147762000001,10.67609787,0.929397464,72.05999756,0.944382191,0.125826225,0.253543109,0.855099976,0.170226127,0.6264972089999999,1.4304776190000001,2.032324076,1.587887406,0.21003390800000002,0.27415384600000003,0.319790423,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,500510000000.0,27.6,0.0,23.36960279,0.0
Avg. Work Hours (Annual),SWE,Sweden,2013,Total employment,1470.0,Hours,7.434010506,10.6799593,0.915648043,72.13999939,0.935910523,0.152734622,0.324481547,0.829284012,0.184420303,0.579855025,1.392944098,2.019759655,1.6607064009999999,0.223393068,0.27415384600000003,0.32497257,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,506708000000.0,28.8,0.0,23.56846615,0.0
Avg. Wages (Annual),SWE,Sweden,2013,In 2018 constant prices at 2018 USD PPPs,42015.76064,USD,7.434010506,10.6799593,0.915648043,72.13999939,0.935910523,0.152734622,0.324481547,0.829284012,0.184420303,0.579855025,1.392944098,2.019759655,1.6607064009999999,0.223393068,0.27415384600000003,0.32497257,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,506708000000.0,28.8,0.0,23.56846615,0.0
Mortality Causes,SWE,Sweden,2013,All causes of death,90505.0,NBPOPUPC,7.434010506,10.6799593,0.915648043,72.13999939,0.935910523,0.152734622,0.324481547,0.829284012,0.184420303,0.579855025,1.392944098,2.019759655,1.6607064009999999,0.223393068,0.27415384600000003,0.32497257,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,506708000000.0,28.8,0.0,23.56846615,0.0
Avg. Work Hours (Annual),SWE,Sweden,2014,Total employment,1470.0,Hours,7.239147663,10.69574738,0.932719827,72.22000122,0.9452733990000001,0.19555693899999999,0.25038999300000003,0.8356722590000001,0.20768831699999998,0.563272059,1.338251948,1.9401652809999999,1.5666487219999998,0.216413423,0.27415384600000003,0.382445574,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,519892000000.0,28.4,0.0,23.80523434,0.0
Avg. Wages (Annual),SWE,Sweden,2014,In 2018 constant prices at 2018 USD PPPs,42444.08578,USD,7.239147663,10.69574738,0.932719827,72.22000122,0.9452733990000001,0.19555693899999999,0.25038999300000003,0.8356722590000001,0.20768831699999998,0.563272059,1.338251948,1.9401652809999999,1.5666487219999998,0.216413423,0.27415384600000003,0.382445574,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,519892000000.0,28.4,0.0,23.80523434,0.0
Mortality Causes,SWE,Sweden,2014,All causes of death,89062.0,NBPOPUPC,7.239147663,10.69574738,0.932719827,72.22000122,0.9452733990000001,0.19555693899999999,0.25038999300000003,0.8356722590000001,0.20768831699999998,0.563272059,1.338251948,1.9401652809999999,1.5666487219999998,0.216413423,0.27415384600000003,0.382445574,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,519892000000.0,28.4,0.0,23.80523434,0.0
Avg. Work Hours (Annual),SWE,Sweden,2016,Total employment,1482.0,Hours,7.368744372999999,10.74867249,0.912060678,72.40000153,0.918036401,0.13858190199999998,0.246182442,0.815695107,0.200606912,0.485791326,1.290886164,1.9597549440000002,1.63049984,0.22127240899999998,0.27415384600000003,0.425117075,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,557637000000.0,0.0,0.0,24.36248803,0.0
Avg. Wages (Annual),SWE,Sweden,2016,In 2018 constant prices at 2018 USD PPPs,43735.727419999996,USD,7.368744372999999,10.74867249,0.912060678,72.40000153,0.918036401,0.13858190199999998,0.246182442,0.815695107,0.200606912,0.485791326,1.290886164,1.9597549440000002,1.63049984,0.22127240899999998,0.27415384600000003,0.425117075,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,557637000000.0,0.0,0.0,24.36248803,0.0
Mortality Causes,SWE,Sweden,2016,All causes of death,91071.0,NBPOPUPC,7.368744372999999,10.74867249,0.912060678,72.40000153,0.918036401,0.13858190199999998,0.246182442,0.815695107,0.200606912,0.485791326,1.290886164,1.9597549440000002,1.63049984,0.22127240899999998,0.27415384600000003,0.425117075,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,557637000000.0,0.0,0.0,24.36248803,0.0
Avg. Work Hours (Annual),SWE,Sweden,2017,Total employment,1470.0,Hours,7.286804676,10.75682354,0.914016783,72.5,0.934582114,0.163362831,0.23936691899999998,0.81354779,0.17506682899999998,0.5594619510000001,1.2768020629999999,1.92774713,1.777176857,0.243889734,0.27415384600000003,0.346856117,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,569373000000.0,0.0,0.0,24.69298078,0.8
Avg. Wages (Annual),SWE,Sweden,2017,In 2018 constant prices at 2018 USD PPPs,43987.49039,USD,7.286804676,10.75682354,0.914016783,72.5,0.934582114,0.163362831,0.23936691899999998,0.81354779,0.17506682899999998,0.5594619510000001,1.2768020629999999,1.92774713,1.777176857,0.243889734,0.27415384600000003,0.346856117,,0.570789635,,0.565906823,0.637184501,0.6797278520000001,0.607827246,569373000000.0,0.0,0.0,24.69298078,0.8
Avg. Work Hours (Annual),CHE,Switzerland,2012,Total employment,1603.2,Hours,7.776208877999999,10.93577576,0.94686389,72.77999878,0.9454280140000001,0.13308765,0.323240787,0.8591072559999999,0.176007092,0.769940197,1.529229045,1.879036784,1.564780593,0.201226667,0.3281,0.308629304,,,0.265255481,0.378479093,,0.518936038,,599638000000.0,31.6,0.0,202.3701995,0.0
Avg. Wages (Annual),CHE,Switzerland,2012,In 2018 constant prices at 2018 USD PPPs,63207.26367000001,USD,7.776208877999999,10.93577576,0.94686389,72.77999878,0.9454280140000001,0.13308765,0.323240787,0.8591072559999999,0.176007092,0.769940197,1.529229045,1.879036784,1.564780593,0.201226667,0.3281,0.308629304,,,0.265255481,0.378479093,,0.518936038,,599638000000.0,31.6,0.0,202.3701995,0.0
Mortality Causes,CHE,Switzerland,2012,All causes of death,64173.0,NBPOPUPC,7.776208877999999,10.93577576,0.94686389,72.77999878,0.9454280140000001,0.13308765,0.323240787,0.8591072559999999,0.176007092,0.769940197,1.529229045,1.879036784,1.564780593,0.201226667,0.3281,0.308629304,,,0.265255481,0.378479093,,0.518936038,,599638000000.0,31.6,0.0,202.3701995,0.0
Avg. Work Hours (Annual),CHE,Switzerland,2014,Total employment,1575.3,Hours,7.492803574,10.95462418,0.958796322,73.05999756,0.949401438,0.054532632000000004,0.283089578,0.8229132290000001,0.188794166,0.75163132,1.481070995,2.016315699,1.5247849230000001,0.203499913,0.3281,0.328428507,,,0.265255481,0.378479093,,0.518936038,,625702000000.0,32.5,0.0,207.2236258,0.0
Avg. Wages (Annual),CHE,Switzerland,2014,In 2018 constant prices at 2018 USD PPPs,64284.54003,USD,7.492803574,10.95462418,0.958796322,73.05999756,0.949401438,0.054532632000000004,0.283089578,0.8229132290000001,0.188794166,0.75163132,1.481070995,2.016315699,1.5247849230000001,0.203499913,0.3281,0.328428507,,,0.265255481,0.378479093,,0.518936038,,625702000000.0,32.5,0.0,207.2236258,0.0
Mortality Causes,CHE,Switzerland,2014,All causes of death,63863.0,NBPOPUPC,7.492803574,10.95462418,0.958796322,73.05999756,0.949401438,0.054532632000000004,0.283089578,0.8229132290000001,0.188794166,0.75163132,1.481070995,2.016315699,1.5247849230000001,0.203499913,0.3281,0.328428507,,,0.265255481,0.378479093,,0.518936038,,625702000000.0,32.5,0.0,207.2236258,0.0
Avg. Work Hours (Annual),CHE,Switzerland,2016,Total employment,1589.7,Hours,7.458519936,10.95817471,0.9276282790000001,73.5,0.933947086,0.083161391,0.301562965,0.779470801,0.20631672399999998,0.7985367179999999,1.419003606,1.964175105,1.694410086,0.22717779899999999,0.3281,0.5107927320000001,,,0.265255481,0.378479093,,0.518936038,,644197000000.0,0.0,0.0,211.8974034,0.0
Avg. Wages (Annual),CHE,Switzerland,2016,In 2018 constant prices at 2018 USD PPPs,64063.942489999994,USD,7.458519936,10.95817471,0.9276282790000001,73.5,0.933947086,0.083161391,0.301562965,0.779470801,0.20631672399999998,0.7985367179999999,1.419003606,1.964175105,1.694410086,0.22717779899999999,0.3281,0.5107927320000001,,,0.265255481,0.378479093,,0.518936038,,644197000000.0,0.0,0.0,211.8974034,0.0
Mortality Causes,CHE,Switzerland,2016,All causes of death,64964.0,NBPOPUPC,7.458519936,10.95817471,0.9276282790000001,73.5,0.933947086,0.083161391,0.301562965,0.779470801,0.20631672399999998,0.7985367179999999,1.419003606,1.964175105,1.694410086,0.22717779899999999,0.3281,0.5107927320000001,,,0.265255481,0.378479093,,0.518936038,,644197000000.0,0.0,0.0,211.8974034,0.0
Avg. Work Hours (Annual),CHE,Switzerland,2017,Total employment,1570.0,Hours,7.473593235,10.95797634,0.9496613740000001,73.80000305,0.924996912,0.17511341,0.316183478,0.773997068,0.19587148699999998,0.8197067379999999,1.3820114140000002,1.964224815,1.544615626,0.20667643800000002,0.3281,0.29581779199999997,,,0.265255481,0.378479093,,0.518936038,,654612000000.0,0.0,0.0,213.85896319999998,0.7
Avg. Wages (Annual),CHE,Switzerland,2017,In 2018 constant prices at 2018 USD PPPs,63899.88385,USD,7.473593235,10.95797634,0.9496613740000001,73.80000305,0.924996912,0.17511341,0.316183478,0.773997068,0.19587148699999998,0.8197067379999999,1.3820114140000002,1.964224815,1.544615626,0.20667643800000002,0.3281,0.29581779199999997,,,0.265255481,0.378479093,,0.518936038,,654612000000.0,0.0,0.0,213.85896319999998,0.7
