Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Mortality Causes,LVA,Latvia,2009,All causes of death,29937.0,NBPOPUPC,4.668910503,9.831418037,0.806939304,64.23999786,0.437064558,-0.18243014800000001,0.942090392,0.5250048039999999,0.242196754,0.09994441300000001,0.599198759,0.662506342,1.8596527580000002,0.39830550600000003,0.359,0.360333333,0.354517996,0.130980596,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2011,Total employment,1753.0,Hours,4.966811657,9.892091751,0.836042464,64.86000061,0.56446445,-0.005147552,0.9342556000000001,0.563278019,0.221713215,0.107237339,0.5283887389999999,0.672904313,1.912062287,0.384967744,0.358,0.360333333,0.333452344,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2011,In 2018 constant prices at 2018 USD PPPs,17541.35961,USD,4.966811657,9.892091751,0.836042464,64.86000061,0.56446445,-0.005147552,0.9342556000000001,0.563278019,0.221713215,0.107237339,0.5283887389999999,0.672904313,1.912062287,0.384967744,0.358,0.360333333,0.333452344,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2011,All causes of death,28550.0,NBPOPUPC,4.966811657,9.892091751,0.836042464,64.86000061,0.56446445,-0.005147552,0.9342556000000001,0.563278019,0.221713215,0.107237339,0.5283887389999999,0.672904313,1.912062287,0.384967744,0.358,0.360333333,0.333452344,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2012,Total employment,1738.0,Hours,5.125025272,9.944048882,0.8511952159999999,65.12000275,0.563811779,-0.04060765,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,1.890645146,0.368904561,0.35200000000000004,0.360333333,0.32179889100000003,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2012,In 2018 constant prices at 2018 USD PPPs,18272.87632,USD,5.125025272,9.944048882,0.8511952159999999,65.12000275,0.563811779,-0.04060765,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,1.890645146,0.368904561,0.35200000000000004,0.360333333,0.32179889100000003,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2012,All causes of death,29054.0,NBPOPUPC,5.125025272,9.944048882,0.8511952159999999,65.12000275,0.563811779,-0.04060765,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,1.890645146,0.368904561,0.35200000000000004,0.360333333,0.32179889100000003,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2013,Total employment,1732.0,Hours,5.069770336,9.978767395,0.834022582,65.37999725,0.630507529,-0.075946189,0.836553633,0.6421023610000001,0.227449417,0.23379966600000002,0.682029366,0.757289529,1.719731092,0.339212835,0.355,0.360333333,0.305940241,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2013,In 2018 constant prices at 2018 USD PPPs,19151.964659999998,USD,5.069770336,9.978767395,0.834022582,65.37999725,0.630507529,-0.075946189,0.836553633,0.6421023610000001,0.227449417,0.23379966600000002,0.682029366,0.757289529,1.719731092,0.339212835,0.355,0.360333333,0.305940241,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2013,All causes of death,28687.0,NBPOPUPC,5.069770336,9.978767395,0.834022582,65.37999725,0.630507529,-0.075946189,0.836553633,0.6421023610000001,0.227449417,0.23379966600000002,0.682029366,0.757289529,1.719731092,0.339212835,0.355,0.360333333,0.305940241,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2014,Total employment,1741.0,Hours,5.729115486,10.00659657,0.881255507,65.63999939,0.670653164,-0.046075948,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.8544881940000001,1.962899804,0.342618287,0.35100000000000003,0.360333333,0.40646755700000003,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2014,In 2018 constant prices at 2018 USD PPPs,20429.452080000003,USD,5.729115486,10.00659657,0.881255507,65.63999939,0.670653164,-0.046075948,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.8544881940000001,1.962899804,0.342618287,0.35100000000000003,0.360333333,0.40646755700000003,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2014,All causes of death,28201.0,NBPOPUPC,5.729115486,10.00659657,0.881255507,65.63999939,0.670653164,-0.046075948,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.8544881940000001,1.962899804,0.342618287,0.35100000000000003,0.360333333,0.40646755700000003,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2015,Total employment,1708.0,Hours,5.880597591,10.04406738,0.879372418,65.90000153,0.65639317,-0.080376849,0.808400393,0.6083796020000001,0.22813718,0.298912108,0.6451104879999999,0.8603100779999999,1.725923061,0.293494493,0.342,0.360333333,0.368298113,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2015,In 2018 constant prices at 2018 USD PPPs,22295.314730000002,USD,5.880597591,10.04406738,0.879372418,65.90000153,0.65639317,-0.080376849,0.808400393,0.6083796020000001,0.22813718,0.298912108,0.6451104879999999,0.8603100779999999,1.725923061,0.293494493,0.342,0.360333333,0.368298113,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2015,All causes of death,28185.0,NBPOPUPC,5.880597591,10.04406738,0.879372418,65.90000153,0.65639317,-0.080376849,0.808400393,0.6083796020000001,0.22813718,0.298912108,0.6451104879999999,0.8603100779999999,1.725923061,0.293494493,0.342,0.360333333,0.368298113,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2016,Total employment,1709.0,Hours,5.940446377000001,10.07505417,0.917073965,66.19999695,0.685299277,-0.159757495,0.8676396009999999,0.653751254,0.231383532,0.31526130399999996,0.6607594489999999,0.8690538409999999,1.705120325,0.287035733,,0.360333333,0.384025455,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2016,In 2018 constant prices at 2018 USD PPPs,23591.68628,USD,5.940446377000001,10.07505417,0.917073965,66.19999695,0.685299277,-0.159757495,0.8676396009999999,0.653751254,0.231383532,0.31526130399999996,0.6607594489999999,0.8690538409999999,1.705120325,0.287035733,,0.360333333,0.384025455,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2017,Total employment,1695.0,Hours,5.977817535,10.12918186,0.895098746,66.5,0.6995201109999999,-0.158590496,0.79837811,0.623312771,0.231753111,0.264000505,0.628388107,0.881660819,1.8148031230000001,0.30358958199999997,,0.360333333,0.36218524,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2017,In 2018 constant prices at 2018 USD PPPs,24633.97485,USD,5.977817535,10.12918186,0.895098746,66.5,0.6995201109999999,-0.158590496,0.79837811,0.623312771,0.231753111,0.264000505,0.628388107,0.881660819,1.8148031230000001,0.30358958199999997,,0.360333333,0.36218524,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2018,Total employment,1699.0,Hours,5.901154041,10.18411732,0.913276315,66.80000305,0.608207643,-0.21699953100000002,0.7989492420000001,0.585233271,0.191870555,0.19716229999999998,,,1.718401551,0.29119753800000003,,0.360333333,0.330420047,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2018,In 2018 constant prices at 2018 USD PPPs,25586.197969999997,USD,5.901154041,10.18411732,0.913276315,66.80000305,0.608207643,-0.21699953100000002,0.7989492420000001,0.585233271,0.191870555,0.19716229999999998,,,1.718401551,0.29119753800000003,,0.360333333,0.330420047,,,,0.239166662,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2006,Total employment,2360.0,Hours,7.082465172000001,9.363595008999999,0.936938047,69.94000244,0.882419884,0.063775502,0.797522187,0.867740154,0.23554921199999998,0.378860384,0.826850057,0.335407704,2.0871284009999997,0.29468953600000003,0.494,0.490882353,,,,,,,,
Mortality Causes,CRI,Costa Rica,2006,All causes of death,16641.0,NBPOPUPC,7.082465172000001,9.363595008999999,0.936938047,69.94000244,0.882419884,0.063775502,0.797522187,0.867740154,0.23554921199999998,0.378860384,0.826850057,0.335407704,2.0871284009999997,0.29468953600000003,0.494,0.490882353,,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2007,Total employment,2387.0,Hours,7.432132244,9.428125381000001,0.9176782370000001,69.87999725,0.922735691,0.101136722,0.819655001,0.8752989170000001,0.24008014800000002,0.445800394,0.759399533,0.37951797200000004,2.170615435,0.292058229,0.493,0.490882353,,,,,,,,
Mortality Causes,CRI,Costa Rica,2007,All causes of death,15938.0,NBPOPUPC,7.432132244,9.428125381000001,0.9176782370000001,69.87999725,0.922735691,0.101136722,0.819655001,0.8752989170000001,0.24008014800000002,0.445800394,0.759399533,0.37951797200000004,2.170615435,0.292058229,0.493,0.490882353,,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2008,Total employment,2392.0,Hours,6.850679874,9.459926605,0.915759027,69.81999969,0.912005961,0.09891393,0.8157126309999999,0.844216704,0.23294723,0.360780925,0.663537145,0.43675974,1.975456715,0.288359225,0.48700000000000004,0.490882353,,,,,,,,
Mortality Causes,CRI,Costa Rica,2008,All causes of death,16478.0,NBPOPUPC,6.850679874,9.459926605,0.915759027,69.81999969,0.912005961,0.09891393,0.8157126309999999,0.844216704,0.23294723,0.360780925,0.663537145,0.43675974,1.975456715,0.288359225,0.48700000000000004,0.490882353,,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2009,Total employment,2348.0,Hours,7.614928722,9.436995506,0.899781644,69.76000214,0.8860610720000001,0.06859733900000001,0.786559105,0.8762059209999999,0.217024222,0.521350086,0.7964512109999999,0.517225564,1.927315354,0.25309696800000003,0.506,0.490882353,0.431530535,0.124956392,,,,,,
Mortality Causes,CRI,Costa Rica,2009,All causes of death,16652.0,NBPOPUPC,7.614928722,9.436995506,0.899781644,69.76000214,0.8860610720000001,0.06859733900000001,0.786559105,0.8762059209999999,0.217024222,0.521350086,0.7964512109999999,0.517225564,1.927315354,0.25309696800000003,0.506,0.490882353,0.431530535,0.124956392,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2010,Total employment,2243.1,Hours,7.271053791,9.472703934,0.915141284,69.69999695,0.8810296059999999,0.050662898,0.7625872490000001,0.886287093,0.22124125100000003,0.532538593,0.8657133579999999,0.501267374,1.941182613,0.266974032,0.48200000000000004,0.490882353,0.43348798200000005,0.139635846,,,,,,
Mortality Causes,CRI,Costa Rica,2010,All causes of death,18988.0,NBPOPUPC,7.271053791,9.472703934,0.915141284,69.69999695,0.8810296059999999,0.050662898,0.7625872490000001,0.886287093,0.22124125100000003,0.532538593,0.8657133579999999,0.501267374,1.941182613,0.266974032,0.48200000000000004,0.490882353,0.43348798200000005,0.139635846,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2011,Total employment,2285.3,Hours,7.228888512,9.502802849,0.89204818,69.90000153,0.9261057970000001,-0.029892457999999997,0.836583257,0.875645041,0.26922521,0.32253301100000004,0.781069398,0.47204279899999996,2.202579498,0.304691315,0.48700000000000004,0.490882353,0.517536998,,,,,,,
Mortality Causes,CRI,Costa Rica,2011,All causes of death,18458.0,NBPOPUPC,7.228888512,9.502802849,0.89204818,69.90000153,0.9261057970000001,-0.029892457999999997,0.836583257,0.875645041,0.26922521,0.32253301100000004,0.781069398,0.47204279899999996,2.202579498,0.304691315,0.48700000000000004,0.490882353,0.517536998,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2012,Total employment,2233.4,Hours,7.272250175,9.538064002999999,0.902206898,70.09999847,0.92891407,0.048832808,0.794301391,0.8968852159999999,0.263027132,0.280074805,0.863311112,0.5524562,2.1417491440000003,0.29450982800000003,0.486,0.490882353,0.506199896,,,,,,,
Mortality Causes,CRI,Costa Rica,2012,All causes of death,18913.0,NBPOPUPC,7.272250175,9.538064002999999,0.902206898,70.09999847,0.92891407,0.048832808,0.794301391,0.8968852159999999,0.263027132,0.280074805,0.863311112,0.5524562,2.1417491440000003,0.29450982800000003,0.486,0.490882353,0.506199896,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2013,Total employment,2140.6,Hours,7.158000469,9.549329757999999,0.9020692709999999,70.30000305,0.897879303,0.021019099,0.812863111,0.850212753,0.278147429,0.26219371,0.8782007690000001,0.560793877,2.029279709,0.283498138,0.493,0.490882353,0.48989254200000004,,,,,,,
Mortality Causes,CRI,Costa Rica,2013,All causes of death,19365.0,NBPOPUPC,7.158000469,9.549329757999999,0.9020692709999999,70.30000305,0.897879303,0.021019099,0.812863111,0.850212753,0.278147429,0.26219371,0.8782007690000001,0.560793877,2.029279709,0.283498138,0.493,0.490882353,0.48989254200000004,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2014,Total employment,2121.7,Hours,7.247086048,9.573064804,0.914211214,70.5,0.926707387,0.012461432,0.7880374790000001,0.83678627,0.28952890600000003,0.40445292,0.857882202,0.556848884,2.1874156000000005,0.301833808,0.486,0.490882353,0.549096227,,,,,,,
Mortality Causes,CRI,Costa Rica,2014,All causes of death,20290.0,NBPOPUPC,7.247086048,9.573064804,0.914211214,70.5,0.926707387,0.012461432,0.7880374790000001,0.83678627,0.28952890600000003,0.40445292,0.857882202,0.556848884,2.1874156000000005,0.301833808,0.486,0.490882353,0.549096227,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2015,Total employment,2148.2,Hours,6.8540043829999995,9.598225594,0.8782729509999999,70.69999695,0.906925678,-0.056339074,0.761419415,0.84970957,0.286440313,0.261169255,0.91676259,0.538675547,2.2636065480000003,0.33026045600000004,0.484,0.490882353,0.477598011,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2016,Total employment,2204.7,Hours,7.135617732999999,9.628722191,0.900701284,70.90000153,0.872971952,-0.029768212000000002,0.780562043,0.87358439,0.281422287,0.279027581,0.8894518020000001,0.492926776,2.143647194,0.300415069,0.48700000000000004,0.490882353,0.503161848,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2017,Total employment,2178.9,Hours,7.22518158,9.650206566,0.92169714,71.09999847,0.93561846,-0.073179178,0.7423507570000001,0.8743958470000001,0.275440067,0.407448441,0.8151865009999999,0.40424534700000003,2.07998395,0.287879825,,0.490882353,0.469308227,,,,,,,
Avg. Work Hours (Annual),CRI,Costa Rica,2018,Total employment,2121.0,Hours,7.141074657000001,9.669425964,0.875872433,71.30000305,0.941888332,-0.10419601199999999,0.7813017959999999,0.8700978159999999,0.32586664,0.47997778700000004,,,2.145969629,0.300510734,,0.490882353,0.786516607,,,,,,,
Mortality Causes,TUR,Turkey,2016,All causes of death,420124.0,NBPOPUPC,5.326221943,10.07561111,0.879994631,66.0,0.64414674,-0.070580535,0.763706565,0.465150654,0.389962941,0.583728254,-1.308974981,-0.040263936,2.388296366,0.44840347799999997,0.419,0.4058,0.337579966,,,0.098058254,0.06466376,0.187986806,0.048552454,0.118725449
Mortality Causes,BRA,Brazil,2005,All causes of death,1006375.0,NBPOPUPC,6.636771202,9.417240142999999,0.8829229470000001,63.29999924,0.882186115,,0.744994044,0.81833744,0.301779836,0.34062475,0.096595973,-0.156600595,2.4361810680000002,0.36707323799999997,0.563,0.547285714,,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2007,All causes of death,1047309.0,NBPOPUPC,6.320672989,9.493141174,0.886402428,63.77999878,0.776644826,-0.025988404,0.72803849,0.8589764240000001,0.299222767,0.38345959799999996,0.09005942900000001,-0.171661586,2.2454986569999997,0.355262578,0.5489999999999999,0.547285714,,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2008,All causes of death,1074686.0,NBPOPUPC,6.691424847,9.532628059,0.878107548,64.01999664,0.781931102,-0.087518118,0.6882727740000001,0.820271671,0.265485525,0.511010051,0.128192991,-0.085758515,2.26857686,0.339027464,0.54,0.547285714,,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2009,All causes of death,1102614.0,NBPOPUPC,7.000831604,9.521485328999999,0.912818074,64.26000214,0.766716063,-0.06505543,0.722514987,0.832504809,0.274103165,0.42717853200000006,0.34414953,-0.055283636,2.236214876,0.31942132100000004,0.537,0.547285714,0.42893669,0.134151205,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2010,All causes of death,1136514.0,NBPOPUPC,6.837331295,9.58449173,0.9055281279999999,64.5,0.8059492709999999,-0.063952617,0.6560360789999999,0.8166549209999999,0.249881223,0.511266649,0.29241237,0.051865902,2.255559444,0.32988885,,0.547285714,0.430273622,0.15393424,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2011,All causes of death,1169966.0,NBPOPUPC,7.037816525,9.614010811,0.916252911,64.76000214,0.833655775,-0.08239139599999999,0.662166715,0.807466984,0.267524213,0.5028913620000001,0.190550372,0.063088119,2.039300442,0.289763242,0.529,0.547285714,0.41012552399999996,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2012,All causes of death,1180628.0,NBPOPUPC,6.660003662,9.623767853,0.890314102,65.01999664,0.848606348,,0.622543156,0.754624903,0.349758685,0.45893567799999996,0.261933923,-0.035249505,2.395508289,0.35968571899999996,0.526,0.547285714,0.51712966,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2013,All causes of death,1209863.0,NBPOPUPC,7.140282631,9.644256592,0.9104217290000001,65.27999878,0.784814954,-0.104778685,0.706954181,0.81766206,0.275667757,0.393331289,0.07943648099999999,-0.046088338,2.18837595,0.30648309,0.528,0.547285714,0.400359184,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2014,All causes of death,1226284.0,NBPOPUPC,6.980998992999999,9.640450478,0.898316443,65.54000092,0.713814318,-0.12523615400000002,0.710303426,0.7882299420000001,0.273540527,0.355228692,0.200818866,-0.15146631,2.107698202,0.30191928100000004,0.515,0.547285714,0.39413648799999995,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,BRA,Brazil,2015,All causes of death,1263500.0,NBPOPUPC,6.546896935,9.595779419,0.9066931009999999,65.80000305,0.7989352940000001,-0.025475522999999996,0.7713390590000001,0.7551940079999999,0.32469910399999996,0.198534787,0.063678071,-0.230050266,2.2578587530000003,0.34487465,0.513,0.547285714,0.370239496,,,0.066019863,,,0.093811095,0.070637845
Mortality Causes,RUS,Russia,2006,All causes of death,2166703.0,NBPOPUPC,4.963742733,9.950857162,0.894707382,58.68000031,0.6433882120000001,-0.316433996,0.935101748,0.611432076,0.232429147,0.37003988,-0.9141734840000001,-0.676638007,2.045426607,0.412073463,0.41,0.3975,,,,0.34727179999999996,0.23235294199999998,,0.247649342,0.28128612
Mortality Causes,RUS,Russia,2007,All causes of death,2080445.0,NBPOPUPC,5.2228674889999995,10.03447056,0.88465637,59.25999832,0.592569709,-0.293895721,0.93346411,0.622690141,0.192846358,0.374115855,-0.888872862,-0.666899502,1.963303089,0.37590521600000004,0.423,0.3975,,,,0.34727179999999996,0.23235294199999998,,0.247649342,0.28128612
Mortality Causes,RUS,Russia,2008,All causes of death,2075954.0,NBPOPUPC,5.61875391,10.08605862,0.882316172,59.84000015,0.642778277,-0.315357834,0.924090385,0.59379828,0.165901884,0.557550251,-0.8101814390000001,-0.705857635,2.136128426,0.380178332,0.41600000000000004,0.3975,,,,0.34727179999999996,0.23235294199999998,,0.247649342,0.28128612
Mortality Causes,RUS,Russia,2009,All causes of death,2010543.0,NBPOPUPC,5.158227921,10.0043211,0.9080755709999999,60.41999817,0.61711514,-0.293460011,0.9536017179999999,0.56615144,0.16897927199999999,0.549765408,-0.9341712,-0.6644539829999999,1.977124691,0.383295327,0.39799999999999996,0.3975,0.386957049,0.246936545,,0.34727179999999996,0.23235294199999998,,0.247649342,0.28128612
Mortality Causes,RUS,Russia,2010,All causes of death,2028516.0,NBPOPUPC,5.384773254,10.047925,0.908814192,61.0,0.613159001,-0.30658066300000003,0.936571956,0.58897537,0.17142096199999998,0.51499486,-0.909215808,-0.669390619,1.9806041719999998,0.367815703,0.395,0.3975,0.34831809999999996,,,0.34727179999999996,0.23235294199999998,,0.247649342,0.28128612
